nombre,cod_prov,cod_depto,cod_loc,cod_bahra,tipo_bahra,lat,lon
GENERAL ARENALES,06,294,050,06294050000,LS,-34.3044679711077,-61.3056277788216
LA ANGELITA,06,294,060,06294060000,LS,-34.2608740726731,-60.9685988224111
LA TRINIDAD,06,294,070,06294070000,LS,-34.1068549430168,-61.1317020714357
GENERAL BELGRANO,06,301,010,06301010000,LS,-35.7694577358026,-58.4944615102033
GORCHS,06,301,020,06301020000,LS,-35.6733729629116,-58.9582999568816
GENERAL GUIDO,06,308,010,06308010000,LS,-36.6431651777017,-57.7905019037041
LABARDEN,06,308,020,06308020000,LS,-36.9489668508723,-58.1035671819428
BARRIO KENNEDY,06,315,010,06315010001,E,-37.0062217702401,-57.1417255856769
GENERAL JUAN MADARIAGA,06,315,010,06315010002,E,-36.9967730012079,-57.1374769071298
GENERAL LA MADRID,06,322,010,06322010000,LS,-37.2503992475804,-61.2595794125711
LA COLINA,06,322,020,06322020000,LS,-37.3607690235166,-61.5348487870647
LAS MARTINETAS,06,322,030,06322030000,LS,-37.1980813542863,-61.1220424031557
LIBANO,06,322,040,06322040000,LS,-37.53362138441,-61.2865750087495
PONTAUT,06,322,050,06322050000,LS,-37.731769903374,-61.3230957170244
GENERAL HORNOS,06,329,010,06329010000,LS,-34.8937763345299,-58.9172215319327
GENERAL LAS HERAS,06,329,020,06329020000,LS,-34.9267739074255,-58.9453407851291
LA CHOZA,06,329,030,06329030000,LS,-34.7829908276155,-59.1095647693247
PLOMER,06,329,050,06329050000,LS,-34.7941193667757,-59.0279756935744
VILLARS,06,329,060,06329060000,LS,-34.8300241949658,-58.9422589402025
GENERAL LAVALLE,06,336,020,06336020000,LS,-36.4080851872455,-56.9433553335054
PAVON,06,336,030,06336030000,LS,-36.7089537726649,-56.7598433617574
BARRIO RIO SALADO,06,343,010,06343010000,LS,-35.6936377582584,-58.447313612508
LOMA VERDE,06,343,020,06343020000,LS,-35.2747490125694,-58.4041701894263
RANCHOS,06,343,030,06343030000,LS,-35.5173520233652,-58.3184247148653
VILLANUEVA,06,343,040,06343040000,LS,-35.6776271050909,-58.4350923167562
COLONIA SAN RICARDO,06,351,010,06351010000,LS,-34.4162137301573,-61.9280141749282
GENERAL PINTO,06,351,020,06351020000,LS,-34.764155990724,-61.8900674920122
GERMANIA,06,351,030,06351030000,LS,-34.576111833277,-62.0518306894073
GUNTHER,06,351,035,06351035000,LS,-34.5994995308259,-61.9164989081536
VILLA FRANCIA,06,351,040,06351040000,LS,-34.7913160212074,-62.2011090686366
VILLA ROTH,06,351,050,06351050000,LS,-34.5798302278832,-62.1710489234118
BARRIO EL BOQUERON,06,357,020,06357020000,LS,-38.0297229162982,-57.7995485049706
BARRIO LA GLORIA,06,357,050,06357050000,LS,-37.9068268303117,-57.7858860640391
BARRIO SANTA  PAULA,06,357,060,06357060000,LS,-37.9317157840639,-57.683162032898
BATAN,06,357,070,06357070000,LS,-38.0086211557001,-57.7085500402678
CHAPADMALAL,06,357,080,06357080000,LS,-38.1757779275595,-57.6513390003209
EL MARQUESADO,06,357,090,06357090000,LC,-38.2369312519788,-57.763418077922
ESTACION CHAPADMALAL,06,357,100,06357100000,LS,-38.036727731373,-57.7129897398616
CAMET,06,357,110,06357110001,E,-37.9130763908367,-57.552463851894
ESTACION CAMET,06,357,110,06357110002,E,-37.888665236683,-57.6000121501773
MAR DEL PLATA,06,357,110,06357110003,E,-38.0120914785136,-57.6064947153173
PUNTA MOGOTES,06,357,110,06357110004,E,-38.0833774287933,-57.5859350936487
BARRIO EL CASAL,06,357,110,06357110005,E,-37.8324145231571,-57.6311155465986
BARRIO COLINAS VERDES,06,357,120,06357120001,E,-37.8931024789245,-57.8261645643114
BARRIO EL COYUNCO,06,357,120,06357120002,E,-37.9050810135269,-57.7391824086455
SIERRA DE LOS PADRES,06,357,120,06357120004,E,-37.9504850690528,-57.7774696627876
BARRIO RUTA 24 KILOMETRO 10,06,364,010,06364010000,LS,-34.6882159472973,-58.9574297137089
BARRIO MORABO,06,364,030,06364030001,E,-34.5497197440161,-58.9467785534585
BARRIO RUTA 24 KM. 10,06,364,030,06364030002,E,-34.6764462958288,-58.9704188625706
C.C. BOSQUE REAL,06,364,030,06364030003,E,-34.5601388485008,-58.9182614196703
GENERAL RODRGUEZ,06,364,030,06364030004,E,-34.6278603432415,-58.9532533538878
BARRIO PARQUE GENERAL SAN MARTIN,06,371,010,06371010001,E,-34.5673433766504,-58.5843112459936
BILLINGHURST,06,371,010,06371010002,E,-34.5751071711249,-58.5745828938046
CIUDAD DEL LIBERTADOR GENERAL SAN MARTIN,06,371,010,06371010003,E,-34.5796986848297,-58.5420144816587
CIUDAD JARDIN EL LIBERTADOR,06,371,010,06371010004,E,-34.5416520781805,-58.5959093634496
VILLA AYACUCHO,06,371,010,06371010005,E,-34.5904132636755,-58.5530430923958
VILLA BALLESTER,06,371,010,06371010006,E,-34.5422846822324,-58.5583177179822
VILLA BERNARDO MONTEAGUDO,06,371,010,06371010007,E,-34.5905899097986,-58.5396606594168
VILLA CHACABUCO,06,371,010,06371010008,E,-34.5796744853293,-58.523036970803
VILLA CORONEL JOSE M. ZAPIOLA,06,371,010,06371010009,E,-34.5595169115142,-58.5772769308184
VILLA GENERAL ANTONIO J. DE SUCRE,06,371,010,06371010010,E,-34.5470506011052,-58.5694391894093
VILLA GENERAL EUGENIO NECOCHEA,06,371,010,06371010011,E,-34.51253320696,-58.5801478288493
VILLA GENERAL JOSE TOMAS GUIDO,06,371,010,06371010012,E,-34.553116323608,-58.5669976603922
VILLA GENERAL JUAN G. LAS HERAS,06,371,010,06371010013,E,-34.5612567076697,-58.5553936643491
VILLA GODOY CRUZ,06,371,010,06371010014,E,-34.5433989252454,-58.5755928423118
VILLA GRANADEROS DE SAN MARTIN,06,371,010,06371010015,E,-34.5507646909435,-58.5284854572959
VILLA GREGORIA MATORRAS,06,371,010,06371010016,E,-34.5383846467918,-58.5491721010066
VILLA JOSE LEON SUAREZ,06,371,010,06371010017,E,-34.5253711653351,-58.5802550661988
VILLA JUAN MARTIN DE PUEYRREDON,06,371,010,06371010018,E,-34.5474839124216,-58.5750972559389
VILLA LIBERTAD,06,371,010,06371010019,E,-34.5846960052521,-58.5623334028073
VILLA LYNCH,06,371,010,06371010020,E,-34.590146441043,-58.5234377223288
VILLA MAIPU,06,371,010,06371010021,E,-34.5682131696117,-58.5245451491949
VILLA MARIA IRENE DE LOS REMEDIOS DE ESCALADA,06,371,010,06371010022,E,-34.5646397095177,-58.5922548425316
VILLA MARQUES ALEJANDRO MARIA DE AGUADO,06,371,010,06371010023,E,-34.5551356608044,-58.5383771255925
VILLA PARQUE PRESIDENTE FIGUEROA ALCORTA,06,371,010,06371010024,E,-34.5939487574993,-58.5321739553925
VILLA PARQUE SAN LORENZO,06,371,010,06371010025,E,-34.5618730613851,-58.5336624494541
VILLA SAN ANDRES,06,371,010,06371010026,E,-34.5659932905453,-58.5448069225448
VILLA YAPEYU,06,371,010,06371010027,E,-34.5716953020123,-58.5491073994839
BAIGORRITA,06,385,010,06385010000,LS,-34.7472686783062,-60.9889526585307
LA DELFINA,06,385,020,06385020000,LS,-34.9437720137007,-61.1588643543904
LOS TOLDOS,06,385,030,06385030000,LS,-35.0010365651503,-61.0381497866181
SAN EMILIO,06,385,040,06385040000,LS,-35.0319914044113,-60.8647685857183
ZAVALIA,06,385,050,06385050000,LS,-34.8949208760254,-61.0044538243489
BANDERALO,06,392,010,06392010000,LS,-35.0124666610174,-63.3741563457186
CAÑADA SECA,06,392,020,06392020000,LS,-34.4155054560621,-62.9618553806295
CORONEL CHARLONE,06,392,030,06392030000,LS,-34.672994561958,-63.3724454840572
EMILIO V. BUNGE,06,392,040,06392040000,LS,-34.7798328261907,-63.1960964862342
GENERAL VILLEGAS,06,392,050,06392050000,LS,-35.0338419886306,-63.0146637107531
MASSEY,06,392,060,06392060000,LS,-35.0490892294374,-63.1218876844046
PICHINCHA,06,392,070,06392070000,LS,-34.5804516676438,-62.3516395240412
PIEDRITAS,06,392,080,06392080000,LS,-34.771104540922,-62.9846965760316
SANTA ELEODORA,06,392,090,06392090000,LS,-34.6921180067125,-62.6957932681386
SANTA REGINA,06,392,100,06392100000,LS,-34.548335663977,-63.1732728724567
VILLA SABOYA,06,392,110,06392110000,LS,-34.4607916334895,-62.649344456796
VILLA SAUZE,06,392,120,06392120000,LS,-35.2858298200472,-63.3682055476167
ARROYO VENADO,06,399,010,06399010000,LS,-37.0864662845331,-62.5391482291111
CASBAS,06,399,020,06399020000,LS,-36.7580953396186,-62.5017754084549
GARRE,06,399,030,06399030000,LS,-36.5604378772819,-62.5981120377825
GUAMINI,06,399,040,06399040000,LS,-37.0120881308673,-62.4166857296556
LAGUNA ALSINA,06,399,050,06399050000,LS,-36.80905243808,-62.2451480754422
HENDERSON,06,406,010,06406010000,LS,-36.2994630370091,-61.7178401805261
HERRERA VEGAS,06,406,020,06406020000,LS,-36.0883254041477,-61.4112500767203
HURLINGHAM,06,408,010,06408010001,E,-34.5930931356257,-58.6357209509749
VILLA SANTOS TESEI,06,408,010,06408010002,E,-34.6123944448227,-58.6538103691925
WILLIAM C. MORRIS,06,408,010,06408010003,E,-34.5815622830288,-58.6583005365543
ITUZAINGO CENTRO,06,410,010,06410010001,E,-34.6440551161203,-58.688489332955
ITUZAINGO SUR,06,410,010,06410010002,E,-34.6699430265699,-58.6733044157835
VILLA GOBERNADOR UDAONDO,06,410,010,06410010003,E,-34.6168695808944,-58.693287500009
DEL VISO,06,412,010,06412010001,E,-34.480495794913,-58.8042588983994
JOSE C. PAZ,06,412,010,06412010002,E,-34.5211611965464,-58.770881112578
TORTUGUITAS,06,412,010,06412010003,E,-34.4918483987206,-58.7863780316191
AGUSTIN ROCA,06,413,010,06413010000,LS,-34.508084406003,-60.8648956546314
AGUSTINA,06,413,020,06413020000,LS,-34.4607068571169,-61.067072329925
BALNEARIO LAGUNA DE GOMEZ,06,413,030,06413030000,LS,-34.6606435780718,-61.0183645929666
FORTIN TIBURCIO,06,413,040,06413040000,LS,-34.3467322372427,-61.1310781728463
JUNIN,06,413,050,06413050000,LS,-34.5838316271397,-60.9472651715327
LA AGRARIA,06,413,055,06413055000,LS,-34.6564145153102,-60.8466681579607
LAPLACETTE,06,413,060,06413060000,LS,-34.7245238530675,-61.1553171474145
MORSE,06,413,070,06413070000,LS,-34.7608898130707,-60.8419122487126
SAFORCADA,06,413,080,06413080000,LS,-34.5752591285936,-61.0747308195452
LAS TONINAS,06,420,010,06420010000,LS,-36.4883976285615,-56.7004352579533
AGUAS VERDES,06,420,020,06420020001,E,-36.6552111489067,-56.6949520678334
LUCILA DEL MAR,06,420,020,06420020002,E,-36.6627491358367,-56.6817136067571
MAR DE AJO,06,420,020,06420020003,E,-36.7468693750233,-56.6852641972249
MAR DE AJO NORTE,06,420,020,06420020004,E,-36.7065977594674,-56.6904987226994
SAN BERNARDO,06,420,020,06420020005,E,-36.6874110140403,-56.6841400639982
SAN CLEMENTE DEL TUYU,06,420,030,06420030000,LS,-36.3532388310754,-56.723944139417
MAR DEL TUYU,06,420,040,06420040001,E,-36.5861168542894,-56.6990062189009
SANTA TERESITA,06,420,040,06420040002,E,-36.5409111808415,-56.705867443875
ALDO BONZI,06,427,010,06427010001,E,-34.7141728890679,-58.5089043765674
CIUDAD EVITA,06,427,010,06427010002,E,-34.7245358500775,-58.5370063768546
GONZALEZ CATAN,06,427,010,06427010003,E,-34.7724652485211,-58.6404861634561
GREGORIO DE LAFERRERE,06,427,010,06427010004,E,-34.7468379962284,-58.5925328858169
ISIDRO CASANOVA,06,427,010,06427010005,E,-34.7184291570686,-58.577751528605
LA TABLADA,06,427,010,06427010006,E,-34.6870536689657,-58.5256123986254
LOMAS DEL MIRADOR,06,427,010,06427010007,E,-34.6656949723622,-58.5331553311677
RAFAEL CASTILLO,06,427,010,06427010008,E,-34.7132054583486,-58.6258365121679
RAMOS MEJIA,06,427,010,06427010009,E,-34.6523081823718,-58.5592114732944
SAN JUSTO,06,427,010,06427010010,E,-34.6881604248706,-58.5626785715398
TAPIALES,06,427,010,06427010011,E,-34.7108317770604,-58.495008488146
20 DE JUNIO,06,427,010,06427010012,E,-34.7855336508384,-58.7171850019077
VILLA EDUARDO MADERO,06,427,010,06427010013,E,-34.6981156880684,-58.4877575961419
VILLA LUZURIAGA,06,427,010,06427010014,E,-34.6730866446433,-58.5938792359541
VIRREY DEL PINO,06,427,010,06427010015,E,-34.8475213469043,-58.686067635918
GERLI,06,434,010,06434010001,E,-34.6909571502715,-58.3838628492162
LANUS ESTE,06,434,010,06434010002,E,-34.7108609216651,-58.3725047463731
LANUS OESTE,06,434,010,06434010003,E,-34.6957815314992,-58.416253274019
MONTE CHINGOLO,06,434,010,06434010004,E,-34.7302098940207,-58.3561741850066
REMEDIOS ESCALADA DE SAN MARTIN,06,434,010,06434010005,E,-34.723808815713,-58.397669711018
VALENTIN ALSINA,06,434,010,06434010006,E,-34.672035526127,-58.4134851675076
COUNTRY CLUB EL RODEO,06,441,010,06441010000,LS,-35.0794688053886,-58.1393275732941
IGNACIO CORREAS,06,441,020,06441020000,LS,-35.0345600341406,-57.8440249586726
ABASTO,06,441,030,06441030001,E,-35.0103681960184,-58.1151848585184
ANGEL ETCHEVERRY,06,441,030,06441030002,E,-35.0261580911328,-58.0959060056615
ARANA,06,441,030,06441030003,E,-35.0300556104917,-57.8865250010855
ARTURO SEGUI,06,441,030,06441030004,E,-34.8907397135389,-58.132711650613
BARRIO EL CARMEN (OESTE),06,441,030,06441030005,E,-34.9707544223488,-57.8108950283044
BARRIO GAMBIER,06,441,030,06441030006,E,-34.9359594527479,-57.9837630521994
BARRIO LAS MALVINAS,06,441,030,06441030007,E,-34.9374880163466,-58.0093954169858
BARRIO LAS QUINTAS,06,441,030,06441030008,E,-34.9257210987549,-58.0393403036748
CITY BELL,06,441,030,06441030009,E,-34.8879382744371,-58.0582328038691
EL RETIRO,06,441,030,06441030010,E,-34.9476175562489,-57.9957432212034
JOAQUIN GORINA,06,441,030,06441030011,E,-34.9017817335757,-58.039185928571
JOSE HERNANDEZ,06,441,030,06441030012,E,-34.8985896635727,-58.0143972026636
JOSE MELCHOR ROMERO,06,441,030,06441030013,E,-34.9455092438623,-58.0362904746611
LA CUMBRE,06,441,030,06441030014,E,-34.9235917717359,-58.0019478733944
LA PLATA,06,441,030,06441030015,E,-34.920863104693,-57.9540560062469
LISANDRO OLMOS,06,441,030,06441030016,E,-34.9976086009747,-58.043377425691
LOS HORNOS,06,441,030,06441030017,E,-34.973715513981,-57.9850539062724
MANUEL B. GONNET,06,441,030,06441030018,E,-34.8819511933447,-58.0189915342036
RINGUELET,06,441,030,06441030019,E,-34.8910544941568,-57.9913781921596
RUFINO DE ELIZALDE,06,441,030,06441030020,E,-34.9710900774179,-57.9524351288235
TOLOSA,06,441,030,06441030021,E,-34.9007699307169,-57.9821293495972
TRANSRADIO,06,441,030,06441030022,E,-34.8790055541958,-58.081733864461
VILLA ELISA,06,441,030,06441030023,E,-34.8776205187118,-58.0907139194439
VILLA ELVIRA,06,441,030,06441030024,E,-34.9406437624757,-57.9214984675578
VILLA GARIBALDI,06,441,030,06441030025,E,-34.9986517196678,-57.8404966243711
VILLA MONTORO,06,441,030,06441030026,E,-34.9634490535296,-57.9025001308298
VILLA PARQUE SICARDI,06,441,030,06441030027,E,-34.9830288461923,-57.8674653074052
LOMAS DE COPELLO,06,441,040,06441040000,LS,-34.9520385659845,-57.8409385980167
BARRIO RUTA SOL,06,441,050,06441050000,LC,-34.9437333541431,-58.1732652389706
LAPRIDA,06,448,010,06448010000,LS,-37.5467976434903,-60.7970535965801
PUEBLO NUEVO,06,448,020,06448020000,LS,-37.3263227,-60.9098409
PUEBLO SAN JORGE,06,448,030,06448030000,LS,-37.2298626892886,-60.9621658450441
CORONEL BOERR,06,455,010,06455010000,LS,-35.9414440334215,-59.0693547287839
EL TRIGO,06,455,020,06455020000,LS,-35.8815483511482,-59.4063369903389
LAS FLORES,06,455,030,06455030000,LS,-36.0154969145348,-59.1004659218434
PARDO,06,455,040,06455040000,LS,-36.2437580460508,-59.3662916338311
ALBERDI VIEJO,06,462,010,06462010000,LS,-34.4418003349,-61.8448787838164
EL DORADO,06,462,020,06462020000,LS,-34.6528608747523,-61.5829085058874
FORTIN ACHA,06,462,030,06462030000,LS,-34.3430420274499,-61.5156655267073
JUAN BAUTISTA ALBERDI,06,462,040,06462040000,LS,-34.4387919326349,-61.8121893821736
LEANDRO N. ALEM,06,462,050,06462050000,LS,-34.5217246234597,-61.391182899484
VEDIA,06,462,060,06462060000,LS,-34.4973984349932,-61.5453447631479
ARENAZA,06,469,010,06469010000,LS,-34.9846043002155,-61.7729116988591
BAYAUCA,06,469,020,06469020000,LS,-34.8710511337121,-61.2895451446375
BERMUDEZ,06,469,030,06469030000,LS,-34.6966047108596,-61.3250128810539
CARLOS SALAS,06,469,040,06469040000,LS,-35.3913662871435,-61.9949102331933
CORONEL MARTINEZ DE HOZ,06,469,050,06469050000,LS,-35.3321817215807,-61.6140851684372
EL TRIUNFO,06,469,060,06469060000,LS,-35.0882210775847,-61.5163333232822
LAS TOSCAS,06,469,070,06469070000,LS,-35.3649873001768,-61.8055485519284
LINCOLN,06,469,080,06469080000,LS,-34.869042222818,-61.5291649669285
PASTEUR,06,469,090,06469090000,LS,-35.1426386337075,-62.2439028944602
ROBERTS,06,469,100,06469100000,LS,-35.1440875676884,-61.9707859541264
TRIUNVIRATO,06,469,110,06469110000,LC,-34.6758379792473,-61.4657087059048
ARENAS VERDES,06,476,010,06476010000,LS,-38.5463782386967,-58.557322112625
LICENCIADO MATIENZO,06,476,020,06476020000,LS,-37.9097927118145,-58.9120965943062
LOBERIA,06,476,030,06476030000,LS,-38.165273387122,-58.7822303314999
PIERES,06,476,040,06476040000,LS,-38.3962306181995,-58.670580006548
SAN MANUEL,06,476,050,06476050000,LS,-37.7892829007834,-58.8486476710495
TAMANGUEYU,06,476,060,06476060000,LS,-38.2010112434137,-58.7373143964601
ANTONIO CARBONI,06,483,010,06483010000,LS,-35.2033088915799,-59.3449562581802
ELVIRA,06,483,020,06483020000,LS,-35.243272141682,-59.4860397931491
LAGUNA DE LOBOS,06,483,030,06483030000,LS,-35.2747624905943,-59.1339060011927
LOBOS,06,483,040,06483040000,LS,-35.1858677983922,-59.0957115706922
SALVADOR MARIA,06,483,050,06483050000,LS,-35.3028071422894,-59.1696841440203
BANFIELD,06,490,010,06490010001,E,-34.7379027155314,-58.440675368556
LLAVALLOL,06,490,010,06490010002,E,-34.7946182344111,-58.4320908524909
LOMAS DE ZAMORA,06,490,010,06490010003,E,-34.7627676410061,-58.4267903899666
TEMPERLEY,06,490,010,06490010004,E,-34.767486625425,-58.3780461337408
TURDERA,06,490,010,06490010005,E,-34.789560716095,-58.4041056486523
VILLA CENTENARIO,06,490,010,06490010006,E,-34.7289932955803,-58.4283436419093
VILLA FIORITO,06,490,010,06490010007,E,-34.7067104032516,-58.4451304500011
CARLOS KEEN,06,497,020,06497020000,LS,-34.4862819813638,-59.2180861330698
CLUB DE CAMPO LOS PUENTES,06,497,025,06497025000,LS,-34.5760126891975,-59.0214105976263
BARRIO LAS CASUARINAS,06,497,060,06497060001,E,-34.5607457195455,-59.1700837097016
CORTINES,06,497,060,06497060002,E,-34.5590633814317,-59.2044266157478
LEZICA Y TORREZURI,06,497,060,06497060003,E,-34.5806997364467,-59.0582308683017
LUJAN,06,497,060,06497060004,E,-34.5646845021423,-59.1320945387741
VILLA FLANDRIA NORTE (PUEBLO NUEVO),06,497,060,06497060005,E,-34.570714539607,-59.1826103383073
VILLA FLANDRIA SUR (EST. JAUREGUI),06,497,060,06497060006,E,-34.5993969541802,-59.1757636437956
COUNTRY CLUB LAS PRADERAS,06,497,060,06497060007,E,-34.4902656696955,-59.1324863072423
OPEN DOOR,06,497,060,06497060008,E,-34.4890162386569,-59.0617361279716
OLIVERA,06,497,070,06497070000,LS,-34.6265041710141,-59.2533805145177
TORRES,06,497,090,06497090000,LS,-34.4318215080317,-59.1287739002816
ATALAYA,06,505,010,06505010000,LS,-35.0240363457416,-57.5340253600961
GENERAL MANSILLA,06,505,020,06505020000,LS,-35.0816834306862,-57.7469762592144
LOS NARANJOS,06,505,030,06505030000,LS,-34.99655185849,-57.7036642458572
MAGDALENA,06,505,040,06505040000,LS,-35.0806853032506,-57.5172585839912
ROBERTO J. PAYRO,06,505,050,06505050000,LS,-35.1799267057869,-57.651986019808
VIEYTES,06,505,060,06505060000,LS,-35.269568396303,-57.5757117447539
LAS ARMAS,06,511,010,06511010000,LS,-37.0860540989,-57.8285752273883
MAIPU,06,511,020,06511020000,LS,-36.8648514645038,-57.8829166198472
SANTO DOMINGO,06,511,030,06511030000,LS,-36.7137597811284,-57.5860126519926
AREA DE PROMOCION EL TRIANGULO,06,515,010,06515010001,E,-34.4544550576034,-58.7062417407487
GRAND BOURG,06,515,010,06515010002,E,-34.4869935800875,-58.7286750953502
INGENIERO ADOLFO SOURDEAUX,06,515,010,06515010003,E,-34.5004325972609,-58.6618050648717
INGENIERO PABLO NOGUES,06,515,010,06515010004,E,-34.4790933125467,-58.6989741628196
LOS POLVORINES,06,515,010,06515010005,E,-34.5078746726212,-58.7013439131882
TORTUGUITAS,06,515,010,06515010007,E,-34.4746661471823,-58.7513344097631
VILLA DE MAYO,06,515,010,06515010008,E,-34.5061507591135,-58.6793063506777
CORONEL VIDAL,06,518,010,06518010000,LS,-37.452214188593,-57.7299500229319
GENERAL PIRAN,06,518,020,06518020000,LS,-37.2778606745914,-57.7740148170475
LA ARMONIA,06,518,030,06518030000,LS,-37.774854850113,-57.6351210747907
MAR CHIQUITA,06,518,040,06518040000,LS,-37.7462581727647,-57.4274479339348
LA BALIZA,06,518,050,06518050001,E,-37.7697388275396,-57.450820092514
LA CALETA,06,518,050,06518050002,E,-37.7834384978567,-57.4647863685704
MAR DE COBO,06,518,050,06518050003,E,-37.7768000427976,-57.455658983424
ATLANTIDA,06,518,060,06518060001,E,-37.8505519250944,-57.5134595632837
CAMET NORTE,06,518,060,06518060002,E,-37.8224325083139,-57.4974692762018
FRENTE MAR,06,518,060,06518060003,E,-37.857770246553,-57.5154242437478
PLAYA DORADA,06,518,060,06518060004,E,-37.8730952780707,-57.5218898754931
SANTA CLARA DEL MAR,06,518,060,06518060005,E,-37.834833606977,-57.5079487213859
SANTA ELENA,06,518,060,06518060006,E,-37.8649003626945,-57.5169016362882
VIVORATA,06,518,070,06518070000,LS,-37.6627994476991,-57.6670967441538
BARRIO SANTA ROSA,06,525,010,06525010000,LS,-34.953080822173,-58.78292863718
BARRIOS LISANDRO DE LA TORRE Y SANTA MARTA,06,525,020,06525020001,E,-34.854330073065,-58.7844436414942
MARCOS PAZ,06,525,020,06525020002,E,-34.7965436888808,-58.8778211205753
GOLDNEY,06,532,005,06532005000,LS,-34.6029546709308,-59.288213732192
